osm_id,key,value,commentary
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336008,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
885336009,surface,metal,"unlisted at accepted/known values, probably wrong/misspelled"
