osm_id,key,value,commentary
686716711,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
688527587,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
688527588,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
688527589,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
688532118,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
688532119,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
692641618,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
692641636,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
693644308,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
694061206,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
694310121,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
696205537,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
696233901,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
696233930,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
697614014,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
697659785,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
697659786,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
698273408,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
698273409,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
698358537,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
698775688,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
708700042,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
709351827,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
709357770,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
709357771,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
709357773,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
715060923,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
720390617,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
720390758,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
722630548,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
724726405,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
724726406,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
724738046,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
724738047,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
727640922,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
729117716,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
730964753,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
731579566,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
731579567,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
