osm_id,key,value,commentary
654379428,kerb,nan,"kerbs are points, crossings are lines"
657092705,kerb,nan,"kerbs are points, crossings are lines"
657095950,kerb,nan,"kerbs are points, crossings are lines"
657750851,kerb,nan,"kerbs are points, crossings are lines"
657750853,kerb,nan,"kerbs are points, crossings are lines"
657750854,kerb,nan,"kerbs are points, crossings are lines"
657750855,kerb,nan,"kerbs are points, crossings are lines"
657750864,kerb,nan,"kerbs are points, crossings are lines"
657750865,kerb,nan,"kerbs are points, crossings are lines"
657752340,kerb,nan,"kerbs are points, crossings are lines"
657942654,kerb,nan,"kerbs are points, crossings are lines"
659237661,kerb,nan,"kerbs are points, crossings are lines"
659237663,kerb,nan,"kerbs are points, crossings are lines"
659237665,kerb,nan,"kerbs are points, crossings are lines"
659237669,kerb,nan,"kerbs are points, crossings are lines"
659237670,kerb,nan,"kerbs are points, crossings are lines"
659237676,kerb,nan,"kerbs are points, crossings are lines"
659237677,kerb,nan,"kerbs are points, crossings are lines"
659237678,kerb,nan,"kerbs are points, crossings are lines"
659237679,kerb,nan,"kerbs are points, crossings are lines"
659237691,kerb,nan,"kerbs are points, crossings are lines"
659237700,kerb,nan,"kerbs are points, crossings are lines"
659237701,kerb,nan,"kerbs are points, crossings are lines"
659237705,kerb,nan,"kerbs are points, crossings are lines"
659237706,kerb,nan,"kerbs are points, crossings are lines"
659237707,kerb,nan,"kerbs are points, crossings are lines"
659237708,kerb,nan,"kerbs are points, crossings are lines"
659237709,kerb,nan,"kerbs are points, crossings are lines"
659237714,kerb,nan,"kerbs are points, crossings are lines"
659241079,kerb,nan,"kerbs are points, crossings are lines"
659241090,kerb,nan,"kerbs are points, crossings are lines"
659241092,kerb,nan,"kerbs are points, crossings are lines"
659241105,kerb,lowered,"kerbs are points, crossings are lines"
659435710,kerb,nan,"kerbs are points, crossings are lines"
659435720,kerb,nan,"kerbs are points, crossings are lines"
659435724,kerb,nan,"kerbs are points, crossings are lines"
659596361,kerb,nan,"kerbs are points, crossings are lines"
659596367,kerb,nan,"kerbs are points, crossings are lines"
659599244,kerb,nan,"kerbs are points, crossings are lines"
659608764,kerb,nan,"kerbs are points, crossings are lines"
660018984,kerb,nan,"kerbs are points, crossings are lines"
660018991,kerb,nan,"kerbs are points, crossings are lines"
660018993,kerb,nan,"kerbs are points, crossings are lines"
660026413,kerb,nan,"kerbs are points, crossings are lines"
660026414,kerb,nan,"kerbs are points, crossings are lines"
660026415,kerb,nan,"kerbs are points, crossings are lines"
660048126,kerb,nan,"kerbs are points, crossings are lines"
660048132,kerb,nan,"kerbs are points, crossings are lines"
660048135,kerb,nan,"kerbs are points, crossings are lines"
660048144,kerb,nan,"kerbs are points, crossings are lines"
660048148,kerb,nan,"kerbs are points, crossings are lines"
660048151,kerb,nan,"kerbs are points, crossings are lines"
660048160,kerb,nan,"kerbs are points, crossings are lines"
660048168,kerb,nan,"kerbs are points, crossings are lines"
660048181,kerb,nan,"kerbs are points, crossings are lines"
660048186,kerb,nan,"kerbs are points, crossings are lines"
660609544,kerb,nan,"kerbs are points, crossings are lines"
660609545,kerb,nan,"kerbs are points, crossings are lines"
661066835,kerb,nan,"kerbs are points, crossings are lines"
661296216,kerb,nan,"kerbs are points, crossings are lines"
661450958,kerb,nan,"kerbs are points, crossings are lines"
661450959,kerb,nan,"kerbs are points, crossings are lines"
661638166,kerb,nan,"kerbs are points, crossings are lines"
661781335,kerb,nan,"kerbs are points, crossings are lines"
661781342,kerb,nan,"kerbs are points, crossings are lines"
661781359,kerb,nan,"kerbs are points, crossings are lines"
662538157,kerb,nan,"kerbs are points, crossings are lines"
662538163,kerb,nan,"kerbs are points, crossings are lines"
662538174,kerb,nan,"kerbs are points, crossings are lines"
662714014,kerb,nan,"kerbs are points, crossings are lines"
663076707,kerb,nan,"kerbs are points, crossings are lines"
663339774,kerb,nan,"kerbs are points, crossings are lines"
663339786,kerb,nan,"kerbs are points, crossings are lines"
663339787,kerb,nan,"kerbs are points, crossings are lines"
663339788,kerb,nan,"kerbs are points, crossings are lines"
663339792,kerb,nan,"kerbs are points, crossings are lines"
663373645,kerb,nan,"kerbs are points, crossings are lines"
663377929,kerb,nan,"kerbs are points, crossings are lines"
663647805,kerb,nan,"kerbs are points, crossings are lines"
663647806,kerb,nan,"kerbs are points, crossings are lines"
663647807,kerb,nan,"kerbs are points, crossings are lines"
663647813,kerb,nan,"kerbs are points, crossings are lines"
664311258,kerb,nan,"kerbs are points, crossings are lines"
664311267,kerb,nan,"kerbs are points, crossings are lines"
664311283,kerb,nan,"kerbs are points, crossings are lines"
664311295,kerb,nan,"kerbs are points, crossings are lines"
664311297,kerb,nan,"kerbs are points, crossings are lines"
664311308,kerb,nan,"kerbs are points, crossings are lines"
664311309,kerb,nan,"kerbs are points, crossings are lines"
664311311,kerb,nan,"kerbs are points, crossings are lines"
664311324,kerb,nan,"kerbs are points, crossings are lines"
664570026,kerb,nan,"kerbs are points, crossings are lines"
664575380,kerb,nan,"kerbs are points, crossings are lines"
664575385,kerb,nan,"kerbs are points, crossings are lines"
664575386,kerb,nan,"kerbs are points, crossings are lines"
664575392,kerb,nan,"kerbs are points, crossings are lines"
664575393,kerb,nan,"kerbs are points, crossings are lines"
664575397,kerb,nan,"kerbs are points, crossings are lines"
664575398,kerb,nan,"kerbs are points, crossings are lines"
664575412,kerb,nan,"kerbs are points, crossings are lines"
664575413,kerb,nan,"kerbs are points, crossings are lines"
664909149,kerb,nan,"kerbs are points, crossings are lines"
664909150,kerb,nan,"kerbs are points, crossings are lines"
666388564,kerb,nan,"kerbs are points, crossings are lines"
666388570,kerb,nan,"kerbs are points, crossings are lines"
667784806,kerb,nan,"kerbs are points, crossings are lines"
671002340,kerb,nan,"kerbs are points, crossings are lines"
671002343,kerb,nan,"kerbs are points, crossings are lines"
671124847,kerb,nan,"kerbs are points, crossings are lines"
671127087,kerb,nan,"kerbs are points, crossings are lines"
671903465,kerb,nan,"kerbs are points, crossings are lines"
672436976,kerb,nan,"kerbs are points, crossings are lines"
672436979,kerb,nan,"kerbs are points, crossings are lines"
672577323,kerb,nan,"kerbs are points, crossings are lines"
672577325,kerb,nan,"kerbs are points, crossings are lines"
672577327,kerb,nan,"kerbs are points, crossings are lines"
672577328,kerb,nan,"kerbs are points, crossings are lines"
672577329,kerb,nan,"kerbs are points, crossings are lines"
676395036,kerb,nan,"kerbs are points, crossings are lines"
682275350,kerb,nan,"kerbs are points, crossings are lines"
685999190,kerb,nan,"kerbs are points, crossings are lines"
685999195,kerb,lowered,"kerbs are points, crossings are lines"
686240784,kerb,nan,"kerbs are points, crossings are lines"
686240785,kerb,nan,"kerbs are points, crossings are lines"
686240786,kerb,nan,"kerbs are points, crossings are lines"
686240798,kerb,nan,"kerbs are points, crossings are lines"
686242705,kerb,nan,"kerbs are points, crossings are lines"
686716711,kerb,nan,"kerbs are points, crossings are lines"
688527587,kerb,nan,"kerbs are points, crossings are lines"
688527588,kerb,nan,"kerbs are points, crossings are lines"
688527589,kerb,nan,"kerbs are points, crossings are lines"
688532118,kerb,nan,"kerbs are points, crossings are lines"
688532119,kerb,nan,"kerbs are points, crossings are lines"
692641618,kerb,nan,"kerbs are points, crossings are lines"
692641636,kerb,nan,"kerbs are points, crossings are lines"
693644308,kerb,nan,"kerbs are points, crossings are lines"
694061206,kerb,nan,"kerbs are points, crossings are lines"
694310121,kerb,nan,"kerbs are points, crossings are lines"
696205537,kerb,nan,"kerbs are points, crossings are lines"
696233901,kerb,nan,"kerbs are points, crossings are lines"
696233930,kerb,nan,"kerbs are points, crossings are lines"
697614014,kerb,nan,"kerbs are points, crossings are lines"
697659785,kerb,nan,"kerbs are points, crossings are lines"
697659786,kerb,nan,"kerbs are points, crossings are lines"
698273408,kerb,nan,"kerbs are points, crossings are lines"
