osm_id,feat_type,key,value,commentary
23176363,way,ANY (check at feature link),https://www.linkedin.com/company/ospedaleniguarda?trk=blended-typeahead,The '=' character is used ONLY in textual representation of tags to separate the key from the value
28734907,way,ANY (check at feature link),https://www.mapillary.com/app/?pKey=507401623722565,The '=' character is used ONLY in textual representation of tags to separate the key from the value
200660353,way,ANY (check at feature link),only approximative - to be fixed to be checked step_count=10),The '=' character is used ONLY in textual representation of tags to separate the key from the value
296560242,way,ANY (check at feature link),Is this a covered=building_arcade ?,The '=' character is used ONLY in textual representation of tags to separate the key from the value
998382967,way,ANY (check at feature link),https://www.mapillary.com/app/?pKey=321944149278205,The '=' character is used ONLY in textual representation of tags to separate the key from the value
1323414313,way,ANY (check at feature link),https://www.youtube.com/watch?app=desktop&v=45STF37e4T8,The '=' character is used ONLY in textual representation of tags to separate the key from the value
