osm_id,feat_type,key,value,commentary
560769210,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769212,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769215,way,last_update,27-3-2020,Feature has not been updated in 5 years or more
560769216,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769217,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769218,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769219,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769220,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
560769221,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769222,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769225,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769226,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560769227,way,last_update,19-1-2019,Feature has not been updated in 5 years or more
560773471,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
560773483,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560773484,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560773486,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560773487,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560773488,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560773489,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560773490,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
560773491,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560773492,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560773494,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
560773495,way,last_update,12-2-2018,Feature has not been updated in 5 years or more
583058244,way,last_update,21-7-2019,Feature has not been updated in 5 years or more
583826678,way,last_update,28-4-2018,Feature has not been updated in 5 years or more
583826680,way,last_update,27-4-2018,Feature has not been updated in 5 years or more
583826681,way,last_update,25-8-2018,Feature has not been updated in 5 years or more
583826682,way,last_update,26-6-2019,Feature has not been updated in 5 years or more
583826683,way,last_update,27-4-2018,Feature has not been updated in 5 years or more
583826684,way,last_update,27-4-2018,Feature has not been updated in 5 years or more
583826685,way,last_update,8-10-2020,Feature has not been updated in 5 years or more
583826686,way,last_update,8-10-2020,Feature has not been updated in 5 years or more
583826689,way,last_update,27-4-2018,Feature has not been updated in 5 years or more
583827591,way,last_update,27-4-2018,Feature has not been updated in 5 years or more
583827592,way,last_update,1-7-2019,Feature has not been updated in 5 years or more
583827594,way,last_update,25-8-2018,Feature has not been updated in 5 years or more
583827595,way,last_update,26-6-2019,Feature has not been updated in 5 years or more
583827596,way,last_update,25-8-2018,Feature has not been updated in 5 years or more
583827597,way,last_update,27-4-2018,Feature has not been updated in 5 years or more
583827598,way,last_update,27-4-2018,Feature has not been updated in 5 years or more
585135860,way,last_update,29-6-2019,Feature has not been updated in 5 years or more
585135861,way,last_update,2-5-2018,Feature has not been updated in 5 years or more
585135862,way,last_update,26-4-2019,Feature has not been updated in 5 years or more
629066326,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
646016157,way,last_update,11-3-2021,Feature has not been updated in 5 years or more
655200357,way,last_update,15-12-2018,Feature has not been updated in 5 years or more
659237683,way,last_update,20-8-2019,Feature has not been updated in 5 years or more
659237684,way,last_update,20-8-2019,Feature has not been updated in 5 years or more
659237687,way,last_update,20-8-2019,Feature has not been updated in 5 years or more
659237688,way,last_update,20-8-2019,Feature has not been updated in 5 years or more
659237689,way,last_update,20-8-2019,Feature has not been updated in 5 years or more
659615949,way,last_update,25-8-2019,Feature has not been updated in 5 years or more
660018990,way,last_update,24-7-2019,Feature has not been updated in 5 years or more
660026409,way,last_update,16-6-2019,Feature has not been updated in 5 years or more
663647802,way,last_update,15-1-2019,Feature has not been updated in 5 years or more
681499340,way,last_update,28-6-2019,Feature has not been updated in 5 years or more
681499341,way,last_update,25-8-2021,Feature has not been updated in 5 years or more
682276251,way,last_update,26-5-2019,Feature has not been updated in 5 years or more
687863938,way,last_update,4-5-2019,Feature has not been updated in 5 years or more
692641630,way,last_update,14-1-2020,Feature has not been updated in 5 years or more
692641631,way,last_update,14-1-2020,Feature has not been updated in 5 years or more
692641634,way,last_update,23-2-2020,Feature has not been updated in 5 years or more
696233885,way,last_update,2-7-2019,Feature has not been updated in 5 years or more
696233888,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233890,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233891,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233893,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233894,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233895,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233902,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233903,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233908,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233909,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233912,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233913,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233915,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233925,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233928,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233929,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233931,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233955,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233957,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233958,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233961,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233963,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233964,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233965,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233967,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
696233968,way,last_update,10-6-2019,Feature has not been updated in 5 years or more
697619797,way,last_update,16-6-2019,Feature has not been updated in 5 years or more
700028140,way,last_update,4-10-2019,Feature has not been updated in 5 years or more
700028148,way,last_update,4-10-2019,Feature has not been updated in 5 years or more
710345974,way,last_update,10-12-2019,Feature has not been updated in 5 years or more
711558640,way,last_update,7-8-2019,Feature has not been updated in 5 years or more
718175477,way,last_update,25-8-2019,Feature has not been updated in 5 years or more
718175483,way,last_update,25-8-2019,Feature has not been updated in 5 years or more
718175484,way,last_update,25-8-2019,Feature has not been updated in 5 years or more
724720439,way,last_update,15-9-2019,Feature has not been updated in 5 years or more
724752504,way,last_update,21-1-2020,Feature has not been updated in 5 years or more
724752505,way,last_update,21-1-2020,Feature has not been updated in 5 years or more
753738628,way,last_update,8-12-2019,Feature has not been updated in 5 years or more
754129588,way,last_update,10-12-2019,Feature has not been updated in 5 years or more
761607150,way,last_update,8-1-2020,Feature has not been updated in 5 years or more
761607151,way,last_update,8-1-2020,Feature has not been updated in 5 years or more
763032129,way,last_update,14-1-2020,Feature has not been updated in 5 years or more
763034940,way,last_update,14-1-2020,Feature has not been updated in 5 years or more
763034941,way,last_update,14-1-2020,Feature has not been updated in 5 years or more
785121298,way,last_update,27-3-2020,Feature has not been updated in 5 years or more
785121299,way,last_update,27-3-2020,Feature has not been updated in 5 years or more
800443343,way,last_update,5-5-2020,Feature has not been updated in 5 years or more
800443344,way,last_update,29-4-2021,Feature has not been updated in 5 years or more
917715247,way,last_update,16-3-2021,Feature has not been updated in 5 years or more
917715248,way,last_update,16-3-2021,Feature has not been updated in 5 years or more
917715249,way,last_update,16-3-2021,Feature has not been updated in 5 years or more
939793532,way,last_update,6-5-2021,Feature has not been updated in 5 years or more
949575272,way,last_update,2-6-2021,Feature has not been updated in 5 years or more
952164909,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
952179482,way,last_update,30-6-2021,Feature has not been updated in 5 years or more
952179484,way,last_update,8-6-2021,Feature has not been updated in 5 years or more
953197228,way,last_update,25-6-2021,Feature has not been updated in 5 years or more
953199299,way,last_update,10-6-2021,Feature has not been updated in 5 years or more
953199303,way,last_update,25-8-2021,Feature has not been updated in 5 years or more
953199305,way,last_update,10-6-2021,Feature has not been updated in 5 years or more
953199744,way,last_update,10-6-2021,Feature has not been updated in 5 years or more
953200033,way,last_update,25-8-2021,Feature has not been updated in 5 years or more
953200037,way,last_update,10-6-2021,Feature has not been updated in 5 years or more
953200040,way,last_update,10-6-2021,Feature has not been updated in 5 years or more
953200053,way,last_update,14-6-2021,Feature has not been updated in 5 years or more
953200649,way,last_update,10-6-2021,Feature has not been updated in 5 years or more
953202357,way,last_update,11-6-2021,Feature has not been updated in 5 years or more
954761095,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
954761098,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
