osm_id,feat_type,key,value,commentary
1483978639,way,not appliable,not appliable,Sidewalks are meant to be lines
2711495015,way,not appliable,not appliable,Sidewalks are meant to be lines
10135351338,way,not appliable,not appliable,Sidewalks are meant to be lines
10154784107,way,not appliable,not appliable,Sidewalks are meant to be lines
10154945957,way,not appliable,not appliable,Sidewalks are meant to be lines
257167910,node,not appliable,not appliable,Sidewalks are meant to be lines
257167912,node,not appliable,not appliable,Sidewalks are meant to be lines
522479201,node,not appliable,not appliable,Sidewalks are meant to be lines
1029619648,node,not appliable,not appliable,Sidewalks are meant to be lines
