osm_id,feat_type,key,value,commentary
7980051,way,name,Largo Maria Callas,most sidewalks don't have an actual name
23650775,way,name,Via Privata Chiari,most sidewalks don't have an actual name
24971164,way,name,Vicolo Santa Caterina,most sidewalks don't have an actual name
30849924,way,name,Ponte Enrico Molteni,most sidewalks don't have an actual name
35361602,way,name,Piazza della Vetra,most sidewalks don't have an actual name
42882787,way,name,Piazza Eleonora Duse,most sidewalks don't have an actual name
45178843,way,name,Passaggio Duomo,most sidewalks don't have an actual name
45178844,way,name,Passaggio Duomo,most sidewalks don't have an actual name
45178846,way,name,Passaggio Duomo,most sidewalks don't have an actual name
45178854,way,name,Passaggio degli Osii,most sidewalks don't have an actual name
47431540,way,name,Piazza Giuseppe Pasolini,most sidewalks don't have an actual name
65411873,way,name,Bonola,most sidewalks don't have an actual name
77791560,way,name,Via Passo Tre Croci,most sidewalks don't have an actual name
134765959,way,name,Via Ripamonti - Via Val di Sole,most sidewalks don't have an actual name
134765971,way,name,Via Larga,most sidewalks don't have an actual name
134765978,way,name,Via Ripamonti - Via Val di Sole,most sidewalks don't have an actual name
136292211,way,name,Niguarda Nord,most sidewalks don't have an actual name
136292491,way,name,Ospedale Maggiore (Niguarda),most sidewalks don't have an actual name
136292495,way,name,Girola,most sidewalks don't have an actual name
136292498,way,name,Girola,most sidewalks don't have an actual name
136292541,way,name,Maciachini M3,most sidewalks don't have an actual name
136292543,way,name,Valassina,most sidewalks don't have an actual name
136292545,way,name,Maciachini M3,most sidewalks don't have an actual name
136292546,way,name,Nizza,most sidewalks don't have an actual name
136292570,way,name,Via Farini V.le Stelvio,most sidewalks don't have an actual name
136292573,way,name,Via Farini - Viale Stelvio,most sidewalks don't have an actual name
136293243,way,name,Bignami M5,most sidewalks don't have an actual name
136293669,way,name,Via Pulci - Viale Sarca,most sidewalks don't have an actual name
136294419,way,name,Parmenide,most sidewalks don't have an actual name
136294420,way,name,Precotto M1,most sidewalks don't have an actual name
136294443,way,name,Tremelloni-Anassagora,most sidewalks don't have an actual name
136992459,way,name,Corso Colombo - Piazzale Cantore,most sidewalks don't have an actual name
137206432,way,name,Piazza Abbiategrasso M2,most sidewalks don't have an actual name
137206434,way,name,Piazza Abbiategrasso M2,most sidewalks don't have an actual name
137207549,way,name,Via Curiel Via Maggi (Rozzano),most sidewalks don't have an actual name
137207550,way,name,Via Curiel Via Maggi (Rozzano),most sidewalks don't have an actual name
137207941,way,name,Gratosoglio,most sidewalks don't have an actual name
137207943,way,name,Gratosoglio,most sidewalks don't have an actual name
137207945,way,name,Via dei Missaglia - Via Baroni,most sidewalks don't have an actual name
137207946,way,name,Gratosoglio,most sidewalks don't have an actual name
137208456,way,name,Via dei Missaglia (Scuola Santarosa),most sidewalks don't have an actual name
137208459,way,name,Via dei Missaglia (Scuola Santarosa),most sidewalks don't have an actual name
137208711,way,name,Via dei Missaglia - Via Saponaro,most sidewalks don't have an actual name
137208712,way,name,Via dei Missaglia - Via Feraboli,most sidewalks don't have an actual name
137208713,way,name,Via dei Missaglia - Via Saponaro,most sidewalks don't have an actual name
137208714,way,name,Via dei Missaglia - Via Feraboli,most sidewalks don't have an actual name
137208735,way,name,Via dei Missaglia - Via De Ruggiero,most sidewalks don't have an actual name
137208736,way,name,Via dei Missaglia - Via De Ruggiero,most sidewalks don't have an actual name
137209406,way,name,Via dei Missaglia - Sant'Abbondio,most sidewalks don't have an actual name
137209409,way,name,Via dei Missaglia (Isola Anita),most sidewalks don't have an actual name
137209410,way,name,Via dei Missaglia - Via Boifava,most sidewalks don't have an actual name
137209412,way,name,Via dei Missaglia - Via Boifava,most sidewalks don't have an actual name
137209415,way,name,Via dei Missaglia (Isola Anita),most sidewalks don't have an actual name
138137353,way,name,Ponale M5,most sidewalks don't have an actual name
138137357,way,name,Ponale M5,most sidewalks don't have an actual name
138137755,way,name,Ca' Granda M5,most sidewalks don't have an actual name
138137756,way,name,Ca' Granda M5,most sidewalks don't have an actual name
138300683,way,name,Castelbarco,most sidewalks don't have an actual name
138302220,way,name,Giovanni da Cermenate,most sidewalks don't have an actual name
138302221,way,name,Volvinio,most sidewalks don't have an actual name
138302222,way,name,Giovanni da Cermenate,most sidewalks don't have an actual name
140608176,way,name,Certosa,most sidewalks don't have an actual name
144391227,way,name,Via Iseo,most sidewalks don't have an actual name
144908106,way,name,Bausan,most sidewalks don't have an actual name
144908107,way,name,Bausan,most sidewalks don't have an actual name
145240632,way,name,Via Vincenzo da Seregno,most sidewalks don't have an actual name
149762814,way,name,Via Marziale,most sidewalks don't have an actual name
160174098,way,name,Piazza Aspromonte,most sidewalks don't have an actual name
160615596,way,name,Piazza San Marco,most sidewalks don't have an actual name
162729526,way,name,Turati M3,most sidewalks don't have an actual name
165419179,way,name,Galleria Ciro Fontana,most sidewalks don't have an actual name
168734360,way,name,Via Alberico Albricci,most sidewalks don't have an actual name
172812602,way,name,Stazione Lambrate M2,most sidewalks don't have an actual name
221328369,way,name,P.le Principessa Clotilde (Osp. Fatebenefratelli),most sidewalks don't have an actual name
221328370,way,name,P.le Principessa Clotilde (Ospedale Fatebenefratelli),most sidewalks don't have an actual name
221328705,way,name,Repubblica M3,most sidewalks don't have an actual name
221329287,way,name,Viale Piave,most sidewalks don't have an actual name
222857317,way,name,Galleria Unione,most sidewalks don't have an actual name
233634302,way,name,Passaggio Duomo,most sidewalks don't have an actual name
236828462,way,name,Piazza Duca d'Aosta,most sidewalks don't have an actual name
238285757,way,name,Zara M3 M5,most sidewalks don't have an actual name
238285759,way,name,Zara M3 M5,most sidewalks don't have an actual name
239553209,way,name,Piazzale Ferdinando Martini,most sidewalks don't have an actual name
239553210,way,name,Piazzale Ferdinando Martini,most sidewalks don't have an actual name
240870810,way,name,Via Cusani,most sidewalks don't have an actual name
242097270,way,name,Marche M5,most sidewalks don't have an actual name
242098170,way,name,Ca' Granda M5,most sidewalks don't have an actual name
243564538,way,name,Medeghino,most sidewalks don't have an actual name
243564540,way,name,Medeghino,most sidewalks don't have an actual name
244136156,way,name,Via Mac Mahon - Viale Monte Ceneri,most sidewalks don't have an actual name
244137561,way,name,Piazza Castelli,most sidewalks don't have an actual name
245953114,way,name,Caiazzo M2,most sidewalks don't have an actual name
245953116,way,name,Caiazzo M2,most sidewalks don't have an actual name
246516158,way,name,Via Farini - Viale Stelvio,most sidewalks don't have an actual name
246921211,way,name,Viale Vittorio Veneto,most sidewalks don't have an actual name
246921275,way,name,Viale Vittorio Veneto,most sidewalks don't have an actual name
247467422,way,name,Viale Espinasse - Via Palizzi,most sidewalks don't have an actual name
247467424,way,name,Viale Espinasse - Via Palizzi,most sidewalks don't have an actual name
247467539,way,name,Via Console Marcello - Via Monte Altissimo,most sidewalks don't have an actual name
247467605,way,name,Via Console Marcello (Villapizzone),most sidewalks don't have an actual name
247469559,way,name,Piazza Castelli,most sidewalks don't have an actual name
248070518,way,name,Stazione Lambrate M2,most sidewalks don't have an actual name
248094182,way,name,Via Settembrini,most sidewalks don't have an actual name
248094364,way,name,Via Settembrini,most sidewalks don't have an actual name
248095777,way,name,Via Vitruvio,most sidewalks don't have an actual name
248095778,way,name,Via Vitruvio,most sidewalks don't have an actual name
248187850,way,name,V.le Lunigiana,most sidewalks don't have an actual name
248199606,way,name,Piazza Luigi di Savoia,most sidewalks don't have an actual name
248199921,way,name,Piazza Luigi di Savoia,most sidewalks don't have an actual name
248199922,way,name,Caiazzo M2,most sidewalks don't have an actual name
248199923,way,name,Caiazzo M2,most sidewalks don't have an actual name
248204449,way,name,Viale Gran Sasso - Piazzale Piola,most sidewalks don't have an actual name
248204450,way,name,Viale Gran Sasso - Piazzale Piola,most sidewalks don't have an actual name
248344663,way,name,Via Carlo Farini,most sidewalks don't have an actual name
249280257,way,name,P.le Lugano,most sidewalks don't have an actual name
249284361,way,name,Via Bernina,most sidewalks don't have an actual name
249284363,way,name,Via Bernina,most sidewalks don't have an actual name
249284892,way,name,Zara M3,most sidewalks don't have an actual name
249284893,way,name,Zara M3,most sidewalks don't have an actual name
249742788,way,name,Viale Lunigiana,most sidewalks don't have an actual name
249742789,way,name,Viale Lunigiana - Via Gioia,most sidewalks don't have an actual name
249742791,way,name,Viale Lunigiana - Via Gioia,most sidewalks don't have an actual name
249743983,way,name,Stazione Centrale Via Tonale,most sidewalks don't have an actual name
249743984,way,name,Stazione Centrale Via Tonale,most sidewalks don't have an actual name
249747195,way,name,Lancetti,most sidewalks don't have an actual name
249747196,way,name,Piazzale Nigra,most sidewalks don't have an actual name
249747197,way,name,Lancetti,most sidewalks don't have an actual name
249753115,way,name,"viale Bezzi, via Marostica",most sidewalks don't have an actual name
250293103,way,name,Corso Sempione Via Arona,most sidewalks don't have an actual name
250293104,way,name,Corso Sempione Via Arona,most sidewalks don't have an actual name
250298609,way,name,Via Console Marcello - Via Grugnola,most sidewalks don't have an actual name
250298610,way,name,Via Console Marcello - Via Ferrario,most sidewalks don't have an actual name
250515941,way,name,Via Monti - Via Comerio,most sidewalks don't have an actual name
250515942,way,name,Via Monti - Via Savoia Cavalleria,most sidewalks don't have an actual name
251311898,way,name,Piazza Aspari,most sidewalks don't have an actual name
251314212,way,name,Precotto M1,most sidewalks don't have an actual name
251614623,way,name,Via Larga,most sidewalks don't have an actual name
251911504,way,name,Piazza Fontana,most sidewalks don't have an actual name
251911505,way,name,Piazza Fontana,most sidewalks don't have an actual name
251934940,way,name,Castelbarco,most sidewalks don't have an actual name
251948698,way,name,Sforza - Policlinico M4,most sidewalks don't have an actual name
252061517,way,name,Domodossola FN M5,most sidewalks don't have an actual name
252061518,way,name,Corso Sempione Via Procaccini,most sidewalks don't have an actual name
252061703,way,name,Arco della Pace,most sidewalks don't have an actual name
252794504,way,name,Viale Certosa - Via Grosotto,most sidewalks don't have an actual name
252830050,way,name,Piazzale Accursio,most sidewalks don't have an actual name
252830051,way,name,P.le Accursio,most sidewalks don't have an actual name
252830311,way,name,Viale Certosa - Via Casella,most sidewalks don't have an actual name
252830312,way,name,V.le Certosa Via Giannini,most sidewalks don't have an actual name
254765326,way,name,Via Mecenate - Via Zante,most sidewalks don't have an actual name
254765329,way,name,Via Mecenate - Via Zante,most sidewalks don't have an actual name
254765374,way,name,Via Mecenate - Via Fantoli,most sidewalks don't have an actual name
254765375,way,name,Via Mecenate - Via Fantoli,most sidewalks don't have an actual name
254765418,way,name,Via Mecenate - Via Quintiliano,most sidewalks don't have an actual name
254765419,way,name,Via Mecenate - Via Quintiliano,most sidewalks don't have an actual name
254802977,way,name,Piazza San Gioachimo,most sidewalks don't have an actual name
255647384,way,name,Bonola M1,most sidewalks don't have an actual name
256998633,way,name,Via Grassi,most sidewalks don't have an actual name
257167910,way,name,Viale Ungheria - Via Mecenate,most sidewalks don't have an actual name
257167912,way,name,Viale Ungheria - Via Mecenate,most sidewalks don't have an actual name
257168227,way,name,Viale Ungheria - Largo Guerrieri Gonzaga,most sidewalks don't have an actual name
257905532,way,name,Romolo M2,most sidewalks don't have an actual name
257905533,way,name,Romolo M2,most sidewalks don't have an actual name
257928480,way,name,P. Je Loreto,most sidewalks don't have an actual name
257942442,way,name,Porta Genova M2,most sidewalks don't have an actual name
257942443,way,name,Porta Genova M2,most sidewalks don't have an actual name
258773338,way,name,Via Farini - Via Ferrari,most sidewalks don't have an actual name
258773342,way,name,Via Farini - Via Ferrari,most sidewalks don't have an actual name
260923805,way,name,Viale Testi - Via Dolcebuono,most sidewalks don't have an actual name
261076201,way,name,Via B. Marcello,most sidewalks don't have an actual name
261076202,way,name,Via Benedetto Marcello,most sidewalks don't have an actual name
263665647,way,name,Via Demonte,most sidewalks don't have an actual name
263676492,way,name,Via Demonte,most sidewalks don't have an actual name
263676496,way,name,Via Demonte,most sidewalks don't have an actual name
265863457,way,name,Via Bassini - Via Ponzio,most sidewalks don't have an actual name
273712497,way,name,Vicolo Santa Maria alla Porta,most sidewalks don't have an actual name
275251492,way,name,Viale Isernia,most sidewalks don't have an actual name
282975882,way,name,Promenade Varesine,most sidewalks don't have an actual name
288755965,way,name,Viale Abruzzi Via Plinio,most sidewalks don't have an actual name
288756114,way,name,Piazza Ascoli,most sidewalks don't have an actual name
288813874,way,name,Romolo M2,most sidewalks don't have an actual name
288813876,way,name,Romolo M2,most sidewalks don't have an actual name
288813879,way,name,Piazza Maggi,most sidewalks don't have an actual name
290060384,way,name,Piazza San Gioachimo,most sidewalks don't have an actual name
296154799,way,name,Via Francesco Goya,most sidewalks don't have an actual name
296154800,way,name,Via Mario Sironi,most sidewalks don't have an actual name
301958437,way,name,Piazza Grandi,most sidewalks don't have an actual name
301958438,way,name,Piazza Grandi,most sidewalks don't have an actual name
310817829,way,name,Piazza 24 Maggio,most sidewalks don't have an actual name
329736674,way,name,Galleria Manzoni,most sidewalks don't have an actual name
330229219,way,name,Romolo,most sidewalks don't have an actual name
330361322,way,name,Stazione Centrale M2 M3,most sidewalks don't have an actual name
345703162,way,name,Via Mac Mahon - Via Bramantino,most sidewalks don't have an actual name
355513694,way,name,Piazza Cinque Giornate,most sidewalks don't have an actual name
355513695,way,name,Piazza Santa Maria del Suffragio,most sidewalks don't have an actual name
355514651,way,name,Corso di Porta Vittoria (Camera del Lavoro),most sidewalks don't have an actual name
355514779,way,name,Porta Venezia M1,most sidewalks don't have an actual name
355514780,way,name,Porta Venezia M1,most sidewalks don't have an actual name
355519433,way,name,Piazza Adelaide di Savoia,most sidewalks don't have an actual name
355519434,way,name,Piazza Otto Novembre,most sidewalks don't have an actual name
365338688,way,name,Via Cadore - Corso Ventidue Marzo,most sidewalks don't have an actual name
365969887,way,name,viale Umbria via muratori,most sidewalks don't have an actual name
365969892,way,name,viale Umbria via muratori,most sidewalks don't have an actual name
368641057,way,name,Domodossola FN M5,most sidewalks don't have an actual name
368900535,way,name,Ospedale Maggiore (Niguarda),most sidewalks don't have an actual name
368900540,way,name,Ospedale Maggiore (Niguarda),most sidewalks don't have an actual name
369247971,way,name,San Siro Ippodromo M5,most sidewalks don't have an actual name
369247983,way,name,San Siro Ippodromo M5,most sidewalks don't have an actual name
369249535,way,name,Piazza Esquilino,most sidewalks don't have an actual name
369348851,way,name,Piazza Carbonari,most sidewalks don't have an actual name
369348854,way,name,Piazza Carbonari,most sidewalks don't have an actual name
369358693,way,name,Via Farini - Via Ferrari,most sidewalks don't have an actual name
379873069,way,name,Missori M3,most sidewalks don't have an actual name
381220781,way,name,Viale Monte Nero - Via Spartaco,most sidewalks don't have an actual name
381220784,way,name,Viale Monte Nero - Via Spartaco,most sidewalks don't have an actual name
381699156,way,name,Piazza Duca d'Aosta,most sidewalks don't have an actual name
385960466,way,name,Viale Brianza,most sidewalks don't have an actual name
385960469,way,name,Viale Brianza,most sidewalks don't have an actual name
386386540,way,name,Piazza Tricolore,most sidewalks don't have an actual name
387896665,way,name,Viale dei Mille Piazza Novelli,most sidewalks don't have an actual name
387912220,way,name,Piazzale Adelaide di Savoia,most sidewalks don't have an actual name
401247548,way,name,Via Tito Livio,most sidewalks don't have an actual name
403677480,way,name,viale Tibaldi via meda,most sidewalks don't have an actual name
403677482,way,name,viale Tibaldi via meda,most sidewalks don't have an actual name
403685524,way,name,Lanza M2,most sidewalks don't have an actual name
405879026,way,name,Via Mac Mahon - Viale Monte Ceneri,most sidewalks don't have an actual name
405886984,way,name,Piazza Firenze,most sidewalks don't have an actual name
405887637,way,name,Piazza Firenze,most sidewalks don't have an actual name
423440519,way,name,Viale Monte Grappa - Via Gioia,most sidewalks don't have an actual name
423617220,way,name,Viale Jenner,most sidewalks don't have an actual name
423617238,way,name,Viale Jenner,most sidewalks don't have an actual name
437511249,way,name,Galleria privata Strasburgo,most sidewalks don't have an actual name
465420053,way,name,Viale Monte Santo,most sidewalks don't have an actual name
471850410,way,name,Passeggiata Umberto Eco,most sidewalks don't have an actual name
497345168,way,name,Via Mac Mahon - Via Bramantino,most sidewalks don't have an actual name
497349170,way,name,Via Mac Mahon - Via Artieri,most sidewalks don't have an actual name
497381140,way,name,Domodossola FN M5,most sidewalks don't have an actual name
497381142,way,name,Piazza Cincinnato,most sidewalks don't have an actual name
497420810,way,name,Piazza Cavour,most sidewalks don't have an actual name
497420819,way,name,Piazza Cincinnato,most sidewalks don't have an actual name
497436189,way,name,Corso Sempione Via E. Filiberto,most sidewalks don't have an actual name
497436205,way,name,Corso Sempione Via Villasanta,most sidewalks don't have an actual name
497436210,way,name,Corso Sempione Via Canova,most sidewalks don't have an actual name
497584451,way,name,Via Lodovico il Moro - Via Pestalozzi,most sidewalks don't have an actual name
498023290,way,name,Via Ugo Bassi,most sidewalks don't have an actual name
498023304,way,name,Via Farini - Via Valtellina,most sidewalks don't have an actual name
