osm_id,feat_type,key,value,commentary
13961090349,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090351,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090353,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090355,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090357,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090359,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090361,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090363,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090365,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090367,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090369,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090371,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090373,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090375,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090377,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090379,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090381,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090383,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090385,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090387,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090389,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090391,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090393,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090395,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090397,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090399,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090401,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
13961090403,node,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
24576715,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
546907163,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
685999195,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1206041816,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1221520922,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1225297542,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1332734443,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778567,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778568,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778569,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778570,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778571,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778572,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778573,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778574,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778575,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778576,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778577,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778578,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778579,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778580,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778581,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778582,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778583,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778584,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778585,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778586,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778587,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778588,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778589,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778590,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778591,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778592,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778598,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778599,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778600,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778601,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778602,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778603,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778604,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778605,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778606,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778607,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778608,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778609,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778610,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778611,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778612,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778613,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778614,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778615,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778616,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778617,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778618,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778619,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778620,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778621,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778622,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778623,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778624,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778625,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778626,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778627,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778628,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778629,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778630,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778631,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778632,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778633,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778634,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778635,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
